[Epoch 029] train_loss=-2.65087765 | score=0.94395138 | val_nll=-2.79229740 | val_acc=0.96226459 | val_dt_mae=1.76721330 | val_qty_mae=0.64107985 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 030] train_loss=-2.67712646 | score=0.94418678 | val_nll=-2.81796612 | val_acc=0.96262386 | val_dt_mae=1.76721330 | val_qty_mae=0.76494615 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 031] train_loss=-2.70085428 | score=0.94450671 | val_nll=-2.84122069 | val_acc=0.96286724 | val_dt_mae=1.76721330 | val_qty_mae=0.68840264 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 032] train_loss=-2.72359437 | score=0.94476602 | val_nll=-2.86550522 | val_acc=0.96314539 | val_dt_mae=1.76721330 | val_qty_mae=0.70723606 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 033] train_loss=-2.74535777 | score=0.94428774 | val_nll=-2.88416578 | val_acc=0.96262386 | val_dt_mae=1.76721330 | val_qty_mae=0.66399057 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 034] train_loss=-2.76581218 | score=0.94410319 | val_nll=-2.90311026 | val_acc=0.96249638 | val_dt_mae=1.76721330 | val_qty_mae=0.72105826 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 035] train_loss=-2.78617411 | score=0.94324621 | val_nll=-2.92191891 | val_acc=0.96167352 | val_dt_mae=1.76721330 | val_qty_mae=0.75518489 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 036] train_loss=-2.80470379 | score=0.94469172 | val_nll=-2.94195241 | val_acc=0.96304108 | val_dt_mae=1.76721330 | val_qty_mae=0.67723144 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 037] train_loss=-2.82158656 | score=0.94360441 | val_nll=-2.95548076 | val_acc=0.96198644 | val_dt_mae=1.76721330 | val_qty_mae=0.70990189 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 038] train_loss=-2.83877487 | score=0.94244634 | val_nll=-2.96787603 | val_acc=0.96090862 | val_dt_mae=1.76721330 | val_qty_mae=0.79014438 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 039] train_loss=-2.85571214 | score=0.94519574 | val_nll=-2.99170306 | val_acc=0.96366692 | val_dt_mae=1.76721330 | val_qty_mae=0.79904353 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 040] train_loss=-2.87194984 | score=0.94403262 | val_nll=-3.00513986 | val_acc=0.96241525 | val_dt_mae=1.76721330 | val_qty_mae=0.71050159 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 041] train_loss=-2.88553842 | score=0.94252659 | val_nll=-3.01209055 | val_acc=0.96094339 | val_dt_mae=1.76721330 | val_qty_mae=0.74466545 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 042] train_loss=-2.89993514 | score=0.94308527 | val_nll=-3.02826027 | val_acc=0.96147650 | val_dt_mae=1.76721330 | val_qty_mae=0.71910183 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 043] train_loss=-2.91403499 | score=0.94481937 | val_nll=-3.04792612 | val_acc=0.96316857 | val_dt_mae=1.76721330 | val_qty_mae=0.67706153 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 044] train_loss=-2.92718114 | score=0.94480982 | val_nll=-3.05696128 | val_acc=0.96318016 | val_dt_mae=1.76721330 | val_qty_mae=0.69820724 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 045] train_loss=-2.93895348 | score=0.94397436 | val_nll=-3.07117054 | val_acc=0.96241525 | val_dt_mae=1.76721330 | val_qty_mae=0.76875471 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 046] train_loss=-2.95105645 | score=0.94434440 | val_nll=-3.08107024 | val_acc=0.96271658 | val_dt_mae=1.76721330 | val_qty_mae=0.70004462 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 047] train_loss=-2.96286047 | score=0.94381813 | val_nll=-3.09237241 | val_acc=0.96227618 | val_dt_mae=1.76721330 | val_qty_mae=0.78591600 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 048] train_loss=-2.97416191 | score=0.94485351 | val_nll=-3.10511904 | val_acc=0.96324970 | val_dt_mae=1.76721330 | val_qty_mae=0.72405000 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 049] train_loss=-2.98507748 | score=0.94384026 | val_nll=-3.11293541 | val_acc=0.96224141 | val_dt_mae=1.76721330 | val_qty_mae=0.72901759 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 050] train_loss=-2.99574154 | score=0.94495030 | val_nll=-3.12672446 | val_acc=0.96337718 | val_dt_mae=1.76721330 | val_qty_mae=0.75474592 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 051] train_loss=-3.00505155 | score=0.94356885 | val_nll=-3.13516599 | val_acc=0.96192849 | val_dt_mae=1.76721330 | val_qty_mae=0.68750947 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 052] train_loss=-3.01441562 | score=0.94467862 | val_nll=-3.14253791 | val_acc=0.96302950 | val_dt_mae=1.76721330 | val_qty_mae=0.67874551 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 053] train_loss=-3.02377714 | score=0.94582338 | val_nll=-3.15611864 | val_acc=0.96426957 | val_dt_mae=1.76721330 | val_qty_mae=0.77405385 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 054] train_loss=-3.03233836 | score=0.94429249 | val_nll=-3.16214464 | val_acc=0.96264704 | val_dt_mae=1.76721330 | val_qty_mae=0.68241996 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 055] train_loss=-3.04099709 | score=0.94512097 | val_nll=-3.16927430 | val_acc=0.96350466 | val_dt_mae=1.76721330 | val_qty_mae=0.71156354 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 056] train_loss=-3.04890071 | score=0.94540194 | val_nll=-3.17666902 | val_acc=0.96381758 | val_dt_mae=1.76721330 | val_qty_mae=0.74350338 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 057] train_loss=-3.05695995 | score=0.94365319 | val_nll=-3.18182283 | val_acc=0.96205598 | val_dt_mae=1.76721330 | val_qty_mae=0.73064977 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 058] train_loss=-3.06455768 | score=0.94484193 | val_nll=-3.19304959 | val_acc=0.96321493 | val_dt_mae=1.76721330 | val_qty_mae=0.70086830 | train_log_qty_aux=nan | val_log_qty_aux=nan
