model,model_label,stratum_order,stratum,stratum_label,count,share,n_seeds,nll_mean,nll_std,nll_marker_mean,nll_marker_std,nll_time_mean,nll_time_std,mark_acc_mean,mark_acc_std,qty_mae_mean,qty_mae_std,qty_rmse_mean,qty_rmse_std,qty_bias_mean,qty_bias_std
rmtpp,Adapted RMTPP,0,history_le_64,History <= 64,25088,0.2907573738193197,3,-3.5237912490206837,0.0013480005729462976,0.07568512299465627,0.001348139664456355,-3.5994763720153395,7.787478076570016e-06,0.9686038477891157,0.0008287877430777788,0.7904808857964453,0.04377094652321786,1.711634899078638,0.04571751433985868,-0.169501705322459,0.16002581375624964
rmtpp,Adapted RMTPP,1,history_65_128,History 65-128,28456,0.3297908095265689,3,-3.499534961336001,0.0027733834016452565,0.09994339090533415,0.0027671403756004812,-3.5994783522413347,6.656225820650221e-06,0.9602778558710524,0.0005379515745106288,1.2552632212034207,0.09330827255281611,3.2691786542657635,0.16623529562099063,0.0169534950061799,0.27160652819113285
rmtpp,Adapted RMTPP,2,history_gt_128,History > 128,32741,0.3794518166541114,3,-3.517985231358574,0.0020197588492293127,0.08149996726052051,0.002024537006653804,-3.5994851986190946,5.862122973001932e-06,0.9670545595227187,0.00012343703259910194,0.09163078237645246,0.00920912554824262,0.35771087506206695,0.010690034393185563,0.012023190109330447,0.02340177448491824
thp,Adapted THP,0,history_le_64,History <= 64,25088,0.2907573738193197,3,-3.4894799894649693,0.005075041600994954,0.1053164603363269,0.005139935251301651,-3.5947964498012954,0.004652859586182169,0.9599011479591837,0.0012063732422211253,1.6941423074502282,0.2027754472189563,4.830340591541991,0.9390914955752904,1.1795950140606066,0.30463707840283766
thp,Adapted THP,1,history_65_128,History 65-128,28456,0.3297908095265689,3,-3.4260389374668776,0.012357575831579861,0.16878395653958975,0.009595054656722692,-3.5948228940064677,0.004658180051886916,0.9394386655421235,0.0057196553388456604,4.019004912919359,0.8505130069767949,10.508337519996076,2.904114970835315,3.325159988284988,1.2192947898932087
thp,Adapted THP,2,history_gt_128,History > 128,32741,0.3794518166541114,3,-3.475056802922627,0.011245711833908554,0.11979317954734382,0.0067271678941327115,-3.5948499824699702,0.004671892069937656,0.9509279903892164,0.004173790185382787,0.19236306738960499,0.011751301205021634,0.8604097726168313,0.13175691877826348,0.00664026704650647,0.026840836733510818
titantpp,TitanTPP,0,history_le_64,History <= 64,25088,0.2907573738193197,3,-3.5090403781350377,0.0072036773707940425,0.08742829905170459,0.002119517027023513,-3.596468677186743,0.005095873346962563,0.9638738307823129,0.0006861581278526571,0.8177272152641889,0.019541936853198643,1.432368646381404,0.0394737802992141,0.04282244052627079,0.2637536813694405
titantpp,TitanTPP,1,history_65_128,History 65-128,28456,0.3297908095265689,3,-3.486183241253443,0.007753534037350902,0.11011183314999128,0.0024159975324392737,-3.5962950744034368,0.005338019637853527,0.9564708087339518,0.0010028298531451903,1.106643393314574,0.05870794575476616,2.55361830903067,0.19352999243910174,0.06793404168275402,0.22153102652473183
titantpp,TitanTPP,2,history_gt_128,History > 128,32741,0.3794518166541114,3,-3.4942153173994814,0.009313991171210954,0.10225255301557871,0.004926407067540678,-3.59646787041506,0.0052132600421515825,0.9569550919845657,0.0022033861370415763,0.09506233593967134,0.008074275668929888,0.3254689858840931,0.011472488991047842,0.015580039425079163,0.019764248482383992
