status,backbone,backbone_label,variant,seed,epochs,completed_epochs,stopped_early,best_epoch,best_val_nll,best_val_nll_marker,best_val_nll_time,best_val_qty_mae,best_val_qty_rmse,mark_acc,preclamp_negative_share,source_revision,source_revision_history,evaluation_scope,held_out_test_evaluated,checkpoint_path,checkpoint_state_sha256,elapsed_seconds,encoder_config,interface_meta
success,thp,Adapted THP,log_regression,42,300,63,True,3,1.6124866958049744,0.23721742965700038,1.3752692653524974,51.48834815407987,159.75396918969992,0.9147314949201741,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_42/best_val_nll_model.pt,78cf3fc155a7e2ae01bfd9c69f85890869cddb44adda5c742f245eba3c5515bd,816.2496795654297,"{'candidate_name': 'base', 'd_model': 128, 'd_inner': 512, 'n_layers': 3, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 128}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,thp,Adapted THP,log_regression,52,300,61,True,1,1.602564511808959,0.21389934149118844,1.3886651663487235,40.946576349231776,150.39104625831996,0.9158200290275762,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_52/best_val_nll_model.pt,c49da00f559fe37bf4184f1abef43b90a98e89f143bb55b3d47502f74f90ccb2,794.6607933044434,"{'candidate_name': 'base', 'd_model': 128, 'd_inner': 512, 'n_layers': 3, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 128}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,thp,Adapted THP,log_regression,62,300,63,True,3,1.6229020917133024,0.25116237329107804,1.3717397124397046,40.07284688515598,143.32169271845927,0.9146105466860184,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_62/best_val_nll_model.pt,31cde5e8ff4783d241d6d062b70e22f391db3c2f7afab6f556a787bddda735b9,822.0463860034943,"{'candidate_name': 'base', 'd_model': 128, 'd_inner': 512, 'n_layers': 3, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 128}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,titantpp,TitanTPP,log_regression,42,300,71,True,11,1.5625238498167306,0.19841890361242945,1.3641049437437534,37.12429449520915,122.0084090417351,0.9257377842283503,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/titantpp/log_regression/seed_42/best_val_nll_model.pt,821148c5121c72dc91d940ce0ef3147a38687a86f12da6e2c0c349ad8b015874,1865.6216650009155,"{'candidate_name': 'mid_lmm', 'lookback': 52, 'horizon': 27, 'past_exo_cont_dim': 0, 'past_exo_cat_dims': None, 'past_exo_cat_embed_dims': None, 'final_clamp_nonneg': False, 'exo_dim': 0, 'd_model': 128, 'n_layers': 2, 'n_heads': 4, 'd_ff': 256, 'dropout': 0.1, 'memory_mode': 'static_lmm', 'contextual_mem_size': 32, 'persistent_mem_size': 32, 'use_context_update': False, 'ttm_chunk_size': 1, 'ttm_memory_update': 'all', 'use_pos_emb': True, 'max_len': 512, 'use_lmm': True, 'mem_size': 128, 'mem_topk': 8, 'use_causal': True, 'use_revin': True, 'clamp_min': 0.0, 'clamp_max': None}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,titantpp,TitanTPP,log_regression,52,300,83,True,23,1.5768163693256867,0.20978107143361996,1.3670353016301982,43.6783681800242,142.88280813533626,0.9217464925012094,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/titantpp/log_regression/seed_52/best_val_nll_model.pt,2c879ccbd0059d3bb5bf3e296de5770cccfa7b2c7f1dd0a8700d887f488512aa,2182.944319963455,"{'candidate_name': 'mid_lmm', 'lookback': 52, 'horizon': 27, 'past_exo_cont_dim': 0, 'past_exo_cat_dims': None, 'past_exo_cat_embed_dims': None, 'final_clamp_nonneg': False, 'exo_dim': 0, 'd_model': 128, 'n_layers': 2, 'n_heads': 4, 'd_ff': 256, 'dropout': 0.1, 'memory_mode': 'static_lmm', 'contextual_mem_size': 32, 'persistent_mem_size': 32, 'use_context_update': False, 'ttm_chunk_size': 1, 'ttm_memory_update': 'all', 'use_pos_emb': True, 'max_len': 512, 'use_lmm': True, 'mem_size': 128, 'mem_topk': 8, 'use_causal': True, 'use_revin': True, 'clamp_min': 0.0, 'clamp_max': None}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,titantpp,TitanTPP,log_regression,62,300,81,True,21,1.5743878126490445,0.21257445118495907,1.3618133580217513,39.79789730835117,147.68582386769387,0.9173923560716013,0.0,e3c577ed78752ef6d6023801c00dc42ee98fc1c9,['e3c577ed78752ef6d6023801c00dc42ee98fc1c9'],validation_only,False,search_artifacts/taxi_log_backbone_control_e300_20260811/runs/titantpp/log_regression/seed_62/best_val_nll_model.pt,0b73d2e7b6b305f9f3af10f09f4f2c7520b1e89b8d26c1f5a2cd2042b002037d,2124.7978615760803,"{'candidate_name': 'mid_lmm', 'lookback': 52, 'horizon': 27, 'past_exo_cont_dim': 0, 'past_exo_cat_dims': None, 'past_exo_cat_embed_dims': None, 'final_clamp_nonneg': False, 'exo_dim': 0, 'd_model': 128, 'n_layers': 2, 'n_heads': 4, 'd_ff': 256, 'dropout': 0.1, 'memory_mode': 'static_lmm', 'contextual_mem_size': 32, 'persistent_mem_size': 32, 'use_context_update': False, 'ttm_chunk_size': 1, 'ttm_memory_update': 'all', 'use_pos_emb': True, 'max_len': 512, 'use_lmm': True, 'mem_size': 128, 'mem_topk': 8, 'use_causal': True, 'use_revin': True, 'clamp_min': 0.0, 'clamp_max': None}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 2.837734592747447, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
