dataset,scope_type,scope,event_count_per_seed,memory_on_mae_mean,memory_on_mae_std,memory_off_mae_mean,memory_off_mae_std,mae_delta_on_minus_off_mean,mae_delta_on_minus_off_std,mae_delta_pct_vs_off_mean,mae_delta_pct_vs_off_std,memory_on_mse_mean,memory_on_mse_std,memory_off_mse_mean,memory_off_mse_std,mse_delta_on_minus_off_mean,mse_delta_on_minus_off_std,memory_on_rmse_mean,memory_on_rmse_std,memory_off_rmse_mean,memory_off_rmse_std,rmse_delta_on_minus_off_mean,rmse_delta_on_minus_off_std,memory_help_share_mean,memory_help_share_std,memory_harm_share_mean,memory_harm_share_std,memory_tie_share_mean,memory_tie_share_std,retrieval_applied_share_mean,retrieval_applied_share_std,residual_nonzero_share_mean,residual_nonzero_share_std,memory_residual_norm_mean_mean,memory_residual_norm_mean_std,memory_residual_norm_p50_mean,memory_residual_norm_p50_std,memory_residual_norm_p95_mean,memory_residual_norm_p95_std,relative_residual_norm_mean_mean,relative_residual_norm_mean_std,top1_similarity_mean_mean,top1_similarity_mean_std,topk_similarity_mean_mean,topk_similarity_mean_std,similarity_margin_mean_mean,similarity_margin_mean_std,quantity_logit_residual_mean_mean,quantity_logit_residual_mean_std,quantity_logit_residual_abs_mean_mean,quantity_logit_residual_abs_mean_std,log_location_shift_mean_mean,log_location_shift_mean_std,prediction_shift_mean_mean,prediction_shift_mean_std,prediction_shift_abs_mean_mean,prediction_shift_abs_mean_std
intermittent_v2,history,history_65_128,28456,1.3068711406475109,0.15514157012555677,7.922972811145631,0.6087889135574,-6.616101670498121,0.723520715943263,-83.36512071982477,3.118377263703023,8.429179856119516,3.1342549328858973,227.41939919085382,39.23170931558181,-218.9902193747315,42.36456334113367,2.8722332048634325,0.518829846384319,15.040819002047861,1.3378132933016658,-12.168585797184429,1.8565783401579756,0.9702347483834691,0.004292934056064654,0.029765251616530788,0.004292934056064713,0.0,0.0,1.0,0.0,1.0,0.0,1.5319575873841476,0.037597289197654225,1.5535184542338054,0.04200705279722969,1.5599359273910522,0.041188102577486056,0.30230890732583576,0.003397242421625301,0.3877219414323109,0.03284412247349969,0.3814835921398581,0.033007714226055404,0.005002170601169685,0.0008742651489982888,0.2332369801985026,0.006521561965976454,0.2332369801985026,0.006521561965976454,0.1946704241355249,0.005874459015709557,8.158451925259719,0.3166583057809164,8.158451925259719,0.3166583057809164
intermittent_v2,history,history_gt_128,32741,0.1737434554263638,0.027451204005663643,0.29625449044442553,0.006227916326810775,-0.12251103501806175,0.03351246986805138,-41.212015741166425,10.363150124512115,0.6179055384142527,0.3963441227206887,0.9378385609037219,0.3930537454744982,-0.3199330233801556,0.7697524576549434,0.7531927577444577,0.27551644623021465,0.9553358029216673,0.19431442777005178,-0.20214304517720952,0.4629853035227529,0.8578540667664396,0.03406233630078017,0.14214593323356037,0.034062336300780156,0.0,0.0,1.0,0.0,1.0,0.0,1.4947111325138096,0.030346455642921558,1.4894724289576213,0.028280850577916385,1.5341277917226155,0.04319653112912356,0.4539762416052973,0.02500518089995236,0.33827558110712896,0.03631701834940085,0.32807044245933265,0.03804610446008123,0.007453839792791239,0.000923550658985505,0.17748017909970468,0.002991517763969549,0.17748017909970468,0.002991517763969549,0.09088744868375138,0.001253244728516699,0.33181069645480615,0.010042665228273958,0.33181069645480615,0.010042665228273958
intermittent_v2,history,history_le_64,25088,0.859809846329015,0.09524851895746472,4.686283279163605,0.2890148801803206,-3.8264734328345895,0.23670627932623556,-81.6595341563784,1.5493885775331495,2.50295381713379,0.5479085015002669,53.818909832322696,10.04371388705276,-51.3159559757568,10.368708358766694,1.5755298575093721,0.17603757509529608,7.313961163357345,0.6980851666055673,-5.738431305847974,0.8112921556286087,0.9633955144557823,0.0006179323955268351,0.036604485544217684,0.0006179323955268647,0.0,0.0,1.0,0.0,1.0,0.0,1.5473257427461775,0.04051959018606376,1.5548924605051677,0.04156972196334432,1.5600392023722331,0.04183535443052692,0.3035447436232804,0.0057247445897572295,0.4348772745983556,0.04252394391096758,0.42966185167048726,0.042571548666955776,0.0041603458776328,0.0006401504826887289,0.2559328062082071,0.007334990265922816,0.2559328062082071,0.007334990265922816,0.2288986184138513,0.006915963048751062,4.586362413099024,0.1899294039495713,4.586362413099024,0.1899294039495713
intermittent_v2,overall,overall,86285,0.7469174141169668,0.06850811593693129,4.087909341058788,0.2828675937086765,-3.3409919269418213,0.31693518493282097,-81.63479133987738,2.5837936314897756,3.7420837061274903,1.1756181706910127,91.00493719152571,15.868744139279498,-87.26285348746175,17.04337007523443,1.9195184941600456,0.29376637836478414,9.514089759927165,0.854722087793543,-7.59457126576712,1.1484389237892192,0.9256031368913099,0.01310313459335227,0.07439686310869019,0.013103134593352248,0.0,0.0,1.0,0.0,1.0,0.0,1.5222927569131837,0.035692800730151804,1.5193541049957275,0.04081726393253295,1.5585689147313435,0.041123140631199866,0.3602186813615795,0.009025720092542423,0.3826701910129211,0.03543364643424754,0.3752240596766761,0.03618194370897086,0.00568769418393364,0.0007845500302797227,0.21867893949798364,0.004948970297649654,0.21867893949798364,0.004948970297649654,0.16524188544152404,0.003804673252945671,4.15000732708635,0.16249309662975717,4.15000732708635,0.16249309662975717
intermittent_v2,quantity,gt_p99,1141,7.745800627904296,3.184965387049109,61.40569748740568,6.572708580932514,-53.65989685950138,9.757554470549763,-86.8848436778293,7.021137991841313,103.18877178383842,76.62975315182709,4037.6163746072925,841.6926233300659,-3934.4276024085407,918.2946784771071,9.732959218292136,3.56193977466644,63.29478120894995,6.861528217363369,-53.56182199065781,10.423231251192092,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.555569468274508,0.04242800995129212,1.5556152661641438,0.043457482546421684,1.5585588614145915,0.042722489997686956,0.1462432108460342,0.0030576650761461916,0.3544371765658691,0.03885539863886333,0.3506599685235432,0.03839290513738729,0.0031079830062553057,0.0013312356636263618,0.26773082584865326,0.008783074786741837,0.26773082584865326,0.008783074786741837,0.26655469621930805,0.00872990601066483,64.21015140267099,2.0382184389564784,64.21015140267099,2.0382184389564784
intermittent_v2,quantity,le_p50,45036,0.08986587805584861,0.013951907919987407,0.19446858322443572,0.015206916688351906,-0.10460270516858712,0.018126383786769795,-53.679120063521964,7.018646565144814,0.05181053975895242,0.005896035630234066,0.05837699065843599,0.00809733666848514,-0.0065664508927816825,0.010226189887240734,0.22737964168361846,0.012788958525718739,0.2412174064805689,0.016933109691842408,-0.013837764796950489,0.021570723178087912,0.8952393640643042,0.025907560616512577,0.10476063593569589,0.025907560616512556,0.0,0.0,1.0,0.0,1.0,0.0,1.492727653238113,0.030520836192233912,1.4892347653706868,0.029610021570688295,1.5187936623891194,0.04297736838065588,0.4475009545104173,0.022762720646564816,0.3215852005738576,0.040491701292817296,0.3116656494690723,0.04173951404571496,0.007455037288765567,0.0007609353839252017,0.17523626066815134,0.0032915537918891476,0.17523626066815134,0.0032915537918891476,0.08702383932980995,0.0011513406470499432,0.1774494820959732,0.003424799292759602,0.1774494820959732,0.003424799292759602
intermittent_v2,quantity,p50_p90,29579,0.949379110065743,0.053282349504889054,4.63487224720613,0.25578610249554096,-3.685493137140387,0.23950227566219678,-79.49100006301666,1.2907000683423575,2.5243514633411657,0.13202143690007342,26.342638449925733,3.1100743261948613,-23.818286993193755,3.2407397233858966,1.588454381060176,0.0417877248465184,5.126593123088987,0.30169869130254234,-3.5381387420288104,0.3429709010206908,0.9468203793231685,0.0034306141057974357,0.05317962067683154,0.003430614105797484,0.0,0.0,1.0,0.0,1.0,0.0,1.5540143431918298,0.04148719660153589,1.5548925002415974,0.04156966846149417,1.5606128374735515,0.04174822275236744,0.28661641623155526,0.007212706930846202,0.46047830738229917,0.040107309178100924,0.4555392094152187,0.04033402748195116,0.003923362875410062,0.000822014517976632,0.26533722552265293,0.008295373996086442,0.26533722552265293,0.008295373996086442,0.24629255068012382,0.00785682123228763,4.744693301165122,0.19406107421415486,4.744693301165122,0.19406107421415486
intermittent_v2,quantity,p90_p95,7124,1.6276951237785087,0.537408250475141,9.169331673935025,0.8087320508125606,-7.5416365501565155,0.3408986966732715,-82.47351767293715,4.203293978733613,5.921551590692956,2.1618557269925187,88.02692897936032,15.030356027896925,-82.10537739646094,12.930624373045225,2.4083171542369306,0.42701301262564634,9.360124228680203,0.788989926774243,-6.9518070744432725,0.38696536185076197,0.9964907355418303,0.0030366799063424607,0.0035092644581695676,0.0030366799063424954,0.0,0.0,1.0,0.0,1.0,0.0,1.5559394818030112,0.04109326063417591,1.5552358229955037,0.04110911465342158,1.5599359273910522,0.041188102577486056,0.23170230733086036,0.0037749222748493373,0.4454435353843143,0.037333598156968656,0.4411047550189167,0.03746600877667824,0.0033419732546150385,0.0007158712865797237,0.26811992325308437,0.008752465047998932,0.26811992325308437,0.008752465047998932,0.25963249351343326,0.008555836727367191,8.373996663758446,0.4302444846840552,8.373996663758446,0.4302444846840552
intermittent_v2,quantity,p95_p99,3405,3.4905216205837792,0.6329945954756592,20.99443891360021,1.619931034243756,-17.503917293016432,2.2372533387287326,-83.15740714792095,4.253487418879323,25.245532758590826,8.249669577618558,539.3594452961134,78.518449726414,-514.1139126552184,85.8398154503798,4.974403403229112,0.8667556234603777,23.181929418468496,1.713589974260933,-18.20752601523938,2.495030299633019,0.969652471855115,0.026362011744666947,0.030347528144884978,0.02636201174466694,0.0,0.0,1.0,0.0,1.0,0.0,1.5562232158841074,0.04051506493745636,1.5562408367792766,0.03978138033452461,1.560060938199361,0.04001584108466464,0.185749843535736,0.0036312899376734933,0.39281818499415744,0.0411254847408824,0.38857745244639563,0.04103250831510983,0.003410883041438786,0.0012068309584868148,0.26807490744488066,0.009001116503165223,0.26807490744488066,0.009001116503165223,0.2642708688755568,0.00889876223472839,22.563391836635983,0.9429205539169964,22.563391836635983,0.9429205539169964
intermittent_v2,quantity_region,body_le_p95,81739,0.5349292803013972,0.06372299093581164,2.583531633116614,0.15467435511644012,-2.048602352815217,0.1153158889897814,-79.31621237974706,1.7425846050610758,1.4581321637755433,0.14157387928688783,17.236836894390798,2.424027858570025,-15.77870473368249,2.2943091151563806,1.206605931414782,0.05789158034908772,4.145006142944204,0.28920832287195125,-2.938400211529423,0.23754121013722582,0.9227296639303147,0.014268105693357147,0.07727033606968521,0.014268105693357189,0.0,0.0,1.0,0.0,1.0,0.0,1.520414804644875,0.03539945428297441,1.5009216864903767,0.03139665662133717,1.5577456553777058,0.04137701992564377,0.37047342395269545,0.00964172628454103,0.38264156269569155,0.03626616602957593,0.37501068938372945,0.03705062136952089,0.005818549618841408,0.0007658901463029094,0.21593653412006983,0.004748461511459835,0.21593653412006983,0.004748461511459835,0.1597024048301839,0.003528346030825364,2.5445778669111747,0.10637083825062818,2.5445778669111747,0.10637083825062818
intermittent_v2,quantity_region,extreme_tail_gt_p99,1141,7.745800627904296,3.184965387049109,61.40569748740568,6.572708580932514,-53.65989685950138,9.757554470549763,-86.8848436778293,7.021137991841313,103.18877178383842,76.62975315182709,4037.6163746072925,841.6926233300659,-3934.4276024085407,918.2946784771071,9.732959218292136,3.56193977466644,63.29478120894995,6.861528217363369,-53.56182199065781,10.423231251192092,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.555569468274508,0.04242800995129212,1.5556152661641438,0.043457482546421684,1.5585588614145915,0.042722489997686956,0.1462432108460342,0.0030576650761461916,0.3544371765658691,0.03885539863886333,0.3506599685235432,0.03839290513738729,0.0031079830062553057,0.0013312356636263618,0.26773082584865326,0.008783074786741837,0.26773082584865326,0.008783074786741837,0.26655469621930805,0.00872990601066483,64.21015140267099,2.0382184389564784,64.21015140267099,2.0382184389564784
intermittent_v2,quantity_region,tail_p95_p99,3405,3.4905216205837792,0.6329945954756592,20.99443891360021,1.619931034243756,-17.503917293016432,2.2372533387287326,-83.15740714792095,4.253487418879323,25.245532758590826,8.249669577618558,539.3594452961134,78.518449726414,-514.1139126552184,85.8398154503798,4.974403403229112,0.8667556234603777,23.181929418468496,1.713589974260933,-18.20752601523938,2.495030299633019,0.969652471855115,0.026362011744666947,0.030347528144884978,0.02636201174466694,0.0,0.0,1.0,0.0,1.0,0.0,1.5562232158841074,0.04051506493745636,1.5562408367792766,0.03978138033452461,1.560060938199361,0.04001584108466464,0.185749843535736,0.0036312899376734933,0.39281818499415744,0.0411254847408824,0.38857745244639563,0.04103250831510983,0.003410883041438786,0.0012068309584868148,0.26807490744488066,0.009001116503165223,0.26807490744488066,0.009001116503165223,0.2642708688755568,0.00889876223472839,22.563391836635983,0.9429205539169964,22.563391836635983,0.9429205539169964
raf_spare_parts,history,history_le_64,6690,9.148543190828413,0.10317927407160175,9.156756933711332,0.09431410043087674,-0.008213742882919121,0.01026766279663429,-0.0903578654150486,0.11257649839640149,1289.394469552709,64.89886183538677,1290.0353682253742,64.41804766564749,-0.640898672661378,3.5473537233416623,35.900487940772294,0.9078285910669308,35.90951678886401,0.9016420151601008,-0.0090288480917143,0.048839001822010834,0.5977080219232686,0.008395134818489804,0.4022919780767314,0.008395134818489795,0.0,0.0,1.0,0.0,1.0,0.0,0.5029154257307792,0.10992842188283712,0.516961028178533,0.12785696774401548,0.5776151120662689,0.17984548246387214,0.046251969195959884,0.018224990405570414,0.695442649745858,0.047991059496695805,0.6495592956229354,0.05206171045415498,0.035119463148465126,0.02879509318908838,-0.016405030976928487,0.008571396690077532,0.019652217216328007,0.011347227222796775,-0.009986463591538083,0.004724932848961811,-0.014085444922345041,0.04138073837395045,0.07270574608013056,0.029849544552071682
raf_spare_parts,overall,overall,6690,9.148543190828413,0.10317927407160175,9.156756933711332,0.09431410043087674,-0.008213742882919121,0.01026766279663429,-0.0903578654150486,0.11257649839640149,1289.394469552709,64.89886183538677,1290.0353682253742,64.41804766564749,-0.640898672661378,3.5473537233416623,35.900487940772294,0.9078285910669308,35.90951678886401,0.9016420151601008,-0.0090288480917143,0.048839001822010834,0.5977080219232686,0.008395134818489804,0.4022919780767314,0.008395134818489795,0.0,0.0,1.0,0.0,1.0,0.0,0.5029154257307792,0.10992842188283712,0.516961028178533,0.12785696774401548,0.5776151120662689,0.17984548246387214,0.046251969195959884,0.018224990405570414,0.695442649745858,0.047991059496695805,0.6495592956229354,0.05206171045415498,0.035119463148465126,0.02879509318908838,-0.016405030976928487,0.008571396690077532,0.019652217216328007,0.011347227222796775,-0.009986463591538083,0.004724932848961811,-0.014085444922345041,0.04138073837395045,0.07270574608013056,0.029849544552071682
raf_spare_parts,quantity,gt_p99,50,308.2099956258138,14.13843304638577,308.4166689046224,13.976299390719914,-0.20667327880859374,0.5035552878070522,-0.0685954193262599,0.1601325691976537,123860.64369140625,9228.052313965682,123975.4834326172,9155.318076025316,-114.8397412109375,328.5756174007991,351.77231753986507,13.240863116047047,351.9381310703311,13.135942943291703,-0.16581353046607697,0.45838606187217185,0.64,0.5542562584220407,0.36000000000000004,0.5542562584220407,0.0,0.0,1.0,0.0,1.0,0.0,0.4926765229304631,0.11943421692415115,0.507336288690567,0.12526467289294335,0.507336288690567,0.12526467289294335,0.02878763685002923,0.010884887513692581,0.5971624358495077,0.12684146090567402,0.46279332439104715,0.029116675985464392,0.14488286872704823,0.20508702109442906,0.0014665580571939548,0.008044872133655016,0.008523028632625938,0.0047453790006514,0.001947919925053914,0.008198166521111574,0.20667193094889322,0.5035550845541582,0.4340231577555338,0.20260660288902305
