dataset,seed,scope_type,scope,prototype_id,event_count,selection_count,selection_share,event_hit_share,rank1_count,rank1_share,selected_similarity_mean,prototype_used
intermittent_v2,62,overall,overall,6,86285,836,0.0024222054818334587,0.009688821927333835,73,0.0008460334936547487,0.2234511228866483,true
intermittent_v2,62,overall,overall,7,86285,31,0.00008981862432636032,0.00035927449730544127,0,0.0,0.49664314235410384,true
intermittent_v2,62,overall,overall,8,86285,61,0.00017673987367445096,0.0007069594946978038,7,0.00008112649939155126,0.5177715122699738,true
intermittent_v2,62,overall,overall,9,86285,17973,0.0520745204844411,0.2082980819377644,1838,0.021301500840238744,0.2887706046978197,true
intermittent_v2,62,overall,overall,10,86285,39067,0.11319174827606189,0.45276699310424756,17161,0.19888740800834445,0.25784087451518617,true
intermittent_v2,62,overall,overall,11,86285,288,0.00083444399374167,0.00333777597496668,15,0.00017384249869618125,0.3511923044506047,true
intermittent_v2,62,overall,overall,12,86285,23733,0.0687634003592745,0.275053601437098,664,0.00769542794228429,0.23287900831968167,true
intermittent_v2,62,overall,overall,13,86285,548,0.0015877614880917888,0.006351045952367155,36,0.000417221996870835,0.5488804342755436,true
intermittent_v2,62,overall,overall,14,86285,4315,0.012502173031233701,0.050008692124934806,594,0.006884162948368778,0.4581761303050217,true
intermittent_v2,62,overall,overall,15,86285,2,5.7947499565393755e-6,0.000023178999826157502,0,0.0,0.3993127644062042,true
intermittent_v2,62,overall,overall,16,86285,902,0.0026134322303992584,0.010453728921597034,126,0.0014602769890479225,0.379663654596869,true
intermittent_v2,62,overall,overall,17,86285,11,0.000031871124760966566,0.00012748449904386626,0,0.0,0.5479261035268957,true
intermittent_v2,62,overall,overall,18,86285,31885,0.09238280118212899,0.36953120472851597,3280,0.0380135597148983,0.44438485060064176,true
intermittent_v2,62,overall,overall,19,86285,299,0.0008663151185026366,0.0034652604740105465,17,0.00019702149852233875,0.28743019525622043,true
intermittent_v2,62,overall,overall,20,86285,598,0.0017326302370052732,0.006930520948021093,189,0.0021904154835718837,0.46866503352903605,true
intermittent_v2,62,overall,overall,21,86285,513,0.0014863533638523499,0.0059454134554093995,9,0.00010430549921770876,0.2326078492699674,true
intermittent_v2,62,overall,overall,22,86285,1811,0.005247146085646404,0.020988584342585617,26,0.0003013269977400475,0.4804524584148287,true
intermittent_v2,62,overall,overall,23,86285,23,0.00006663962450020282,0.0002665584980008113,1,0.000011589499913078751,0.33719123705573706,true
intermittent_v2,62,overall,overall,24,86285,627,0.0018166541113750943,0.007266616445500377,114,0.0013212029900909776,0.4534920823821231,true
intermittent_v2,62,overall,overall,25,86285,2180,0.006316277452627919,0.025265109810511676,232,0.00268876397983427,0.47548456055821353,true
intermittent_v2,62,overall,overall,26,86285,365,0.001057541867068436,0.004230167468273744,4,0.000046357999652315004,0.2997344015765782,true
intermittent_v2,62,overall,overall,27,86285,57,0.0001651503737613722,0.0006606014950454888,0,0.0,0.29489380487224515,true
intermittent_v2,62,overall,overall,28,86285,1,2.8973749782696877e-6,0.000011589499913078751,0,0.0,0.6558236479759216,true
intermittent_v2,62,overall,overall,29,86285,158,0.00045778524656661066,0.0018311409862664426,1,0.000011589499913078751,0.45760098797611043,true
intermittent_v2,62,overall,overall,30,86285,801,0.00232079735759402,0.00928318943037608,76,0.0008808019933939851,0.20559817384381995,true
intermittent_v2,62,overall,overall,31,86285,25,0.00007243437445674219,0.00028973749782696876,0,0.0,0.10613002896308898,true
intermittent_v2,62,overall,overall,32,86285,1329,0.0038506113461204148,0.015402445384481659,16,0.00018543199860926002,0.4606217129101333,true
intermittent_v2,62,overall,overall,33,86285,19296,0.05590774758069189,0.22363099032276756,1133,0.013130903401518224,0.2578171431088164,true
intermittent_v2,62,overall,overall,34,86285,5033,0.014582488265631337,0.05832995306252535,47,0.0005447064959147013,0.3044044437353586,true
intermittent_v2,62,overall,overall,35,86285,2,5.7947499565393755e-6,0.000023178999826157502,0,0.0,0.574914962053299,true
intermittent_v2,62,overall,overall,36,86285,579,0.0016775801124181491,0.0067103204496725966,124,0.001437097989221765,0.40465398027283334,true
intermittent_v2,62,overall,overall,37,86285,157,0.00045488787158834095,0.0018195514863533638,23,0.0002665584980008113,0.544643881309564,true
intermittent_v2,62,overall,overall,38,86285,323,0.0009358521179811091,0.0037434084719244363,63,0.0007301384945239612,0.407710338847556,true
intermittent_v2,62,overall,overall,39,86285,9,0.00002607637480442719,0.00010430549921770876,5,0.00005794749956539375,0.5043772392802768,true
intermittent_v2,62,overall,overall,40,86285,227,0.0006577041200672191,0.0026308164802688765,1,0.000011589499913078751,0.4624892506042766,true
intermittent_v2,62,overall,overall,41,86285,1990,0.005765776206756679,0.023063104827026715,34,0.0003940429970446775,0.21259909093043014,true
intermittent_v2,62,overall,overall,42,86285,534,0.0015471982383960133,0.006188792953584053,33,0.0003824534971315988,0.3044954262785474,true
intermittent_v2,62,overall,overall,43,86285,43,0.00012458712406559656,0.0004983484962623862,4,0.000046357999652315004,0.44273449497860534,true
intermittent_v2,62,overall,overall,44,86285,13,0.00003766587471750594,0.00015066349887002376,0,0.0,0.5066813689011794,true
intermittent_v2,62,overall,overall,45,86285,476,0.0013791504896563714,0.005516601958625486,344,0.00398678797009909,0.412125421797528,true
intermittent_v2,62,overall,overall,46,86285,2116,0.006130845454018659,0.024523381816074635,120,0.00139073998956945,0.21550879100257053,true
intermittent_v2,62,overall,overall,47,86285,67,0.00019412412354406907,0.0007764964941762763,1,0.000011589499913078751,0.46275091671676777,true
intermittent_v2,62,overall,overall,48,86285,29194,0.08458596511560526,0.33834386046242104,3529,0.04089934519325491,0.4337246292186182,true
intermittent_v2,62,overall,overall,49,86285,9106,0.026383496552123777,0.1055339862084951,1077,0.012481891406385814,0.21573708874659386,true
intermittent_v2,62,overall,overall,50,86285,39007,0.1130179057773657,0.4520716231094628,19953,0.2312452917656603,0.24128727645860523,true
intermittent_v2,62,overall,overall,51,86285,3574,0.010355218172335864,0.041420872689343455,34,0.0003940429970446775,0.4355375748409128,true
intermittent_v2,62,overall,overall,52,86285,3,8.692124934809062e-6,0.00003476849973923625,0,0.0,0.3783106009165446,true
intermittent_v2,62,overall,overall,53,86285,2,5.7947499565393755e-6,0.000023178999826157502,0,0.0,0.47267483174800873,true
intermittent_v2,62,overall,overall,54,86285,65,0.0001883293735875297,0.0007533174943501188,0,0.0,0.21309377894951748,true
intermittent_v2,62,overall,overall,55,86285,38409,0.11128527554036044,0.44514110216144176,19975,0.23150026076374805,0.4407514474593304,true
intermittent_v2,62,overall,overall,56,86285,178,0.0005157327461320044,0.0020629309845280174,0,0.0,0.2480393648147583,true
intermittent_v2,62,overall,overall,57,86285,54,0.00015645824882656314,0.0006258329953062526,1,0.000011589499913078751,0.23541644436341744,true
intermittent_v2,62,overall,overall,58,86285,37,0.00010720287419597845,0.0004288114967839138,3,0.00003476849973923625,0.48655041327347626,true
intermittent_v2,62,overall,overall,59,86285,129,0.00037376137219678973,0.001495045488787159,20,0.000231789998261575,0.47352616477382276,true
intermittent_v2,62,overall,overall,60,86285,7947,0.02302543895230921,0.09210175580923684,221,0.002561279480790404,0.2080797539783299,true
intermittent_v2,62,overall,overall,61,86285,17280,0.050066639624500205,0.20026655849800082,787,0.009120936431592976,0.4293998330184776,true
intermittent_v2,62,overall,overall,62,86285,220,0.0006374224952193313,0.002549689980877325,11,0.00012748449904386626,0.3848676842722026,true
intermittent_v2,62,overall,overall,63,86285,38502,0.11155473141333952,0.4462189256533581,14055,0.16289042127832185,0.4367702352359576,true
intermittent_v2,62,quantity,gt_p99,0,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,1,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,2,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,3,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,4,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,5,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,6,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,7,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,8,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,9,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,10,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,11,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,12,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,13,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,14,1141,1,0.00021910604732690623,0.0008764241893076249,0,0.0,0.36637213826179504,true
intermittent_v2,62,quantity,gt_p99,15,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,16,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,17,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,18,1141,754,0.16520595968448729,0.6608238387379491,0,0.0,0.3531844759019047,true
intermittent_v2,62,quantity,gt_p99,19,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,20,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,21,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,22,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,23,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,24,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,25,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,26,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,27,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,28,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,29,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,30,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,31,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,32,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,33,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,34,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,35,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,36,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,37,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,38,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,39,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,40,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,41,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,42,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,43,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,44,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,45,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,46,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,47,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,48,1141,732,0.16038562664329536,0.6415425065731815,0,0.0,0.3592531195755213,true
intermittent_v2,62,quantity,gt_p99,49,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,50,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,51,1141,15,0.003286590709903593,0.013146362839614373,0,0.0,0.384342223405838,true
intermittent_v2,62,quantity,gt_p99,52,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,53,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,54,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,55,1141,1141,0.25,1.0,1038,0.9097283085013146,0.36140317675526157,true
intermittent_v2,62,quantity,gt_p99,56,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,57,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,58,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,59,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,60,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,61,1141,1001,0.21932515337423314,0.8773006134969326,103,0.09027169149868536,0.35518083881426765,true
intermittent_v2,62,quantity,gt_p99,62,1141,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,gt_p99,63,1141,920,0.20157756354075373,0.8063102541630149,0,0.0,0.35346708819270134,true
intermittent_v2,62,quantity,le_p50,0,45036,1,5.5511146638244955e-6,0.000022204458655297982,0,0.0,0.5164409279823303,true
intermittent_v2,62,quantity,le_p50,1,45036,1332,0.007394084732214229,0.029576338928856916,102,0.0022648547828403942,0.4677616216119256,true
intermittent_v2,62,quantity,le_p50,2,45036,6,0.000033306687982946975,0.0001332267519317879,0,0.0,0.6080139875411987,true
intermittent_v2,62,quantity,le_p50,3,45036,1,5.5511146638244955e-6,0.000022204458655297982,0,0.0,0.44449901580810547,true
intermittent_v2,62,quantity,le_p50,4,45036,91,0.0005051514344080291,0.0020206057376321164,2,0.000044408917310595964,0.2484941438331709,true
intermittent_v2,62,quantity,le_p50,5,45036,637,0.003536060040856204,0.014144240163424816,103,0.0022870592414956925,0.2944616799299814,true
intermittent_v2,62,quantity,le_p50,6,45036,836,0.004640731858957279,0.018562927435829116,73,0.0016209254818367528,0.2234511228866483,true
intermittent_v2,62,quantity,le_p50,7,45036,9,0.00004996003197442046,0.00019984012789768185,0,0.0,0.6073336402575175,true
intermittent_v2,62,quantity,le_p50,8,45036,57,0.0003164135358379963,0.0012656541433519852,7,0.0001554312105870859,0.5264301310505783,true
intermittent_v2,62,quantity,le_p50,9,45036,17717,0.09834909849897859,0.39339639399591436,1782,0.039568345323741004,0.2879905889238961,true
intermittent_v2,62,quantity,le_p50,10,45036,38761,0.2151667554845013,0.8606670219380052,17101,0.3797184474642508,0.2574813683555817,true
intermittent_v2,62,quantity,le_p50,11,45036,242,0.001343369748645528,0.005373478994582112,15,0.0003330668798294698,0.33475998450409283,true
intermittent_v2,62,quantity,le_p50,12,45036,23682,0.1314614974686917,0.5258459898747668,663,0.014721556088462564,0.23276623971733335,true
intermittent_v2,62,quantity,le_p50,13,45036,425,0.0023592237321254108,0.009436894928501643,35,0.0007771560529354295,0.5750096287446863,true
intermittent_v2,62,quantity,le_p50,14,45036,170,0.0009436894928501643,0.003774757971400657,8,0.00017763566924238386,0.48934922446222867,true
intermittent_v2,62,quantity,le_p50,15,45036,2,0.000011102229327648991,0.000044408917310595964,0,0.0,0.3993127644062042,true
intermittent_v2,62,quantity,le_p50,16,45036,31,0.00017208455457855937,0.0006883382183142375,0,0.0,0.4998612336574062,true
intermittent_v2,62,quantity,le_p50,17,45036,5,0.00002775557331912248,0.00011102229327648992,0,0.0,0.6487708449363708,true
intermittent_v2,62,quantity,le_p50,18,45036,2063,0.011451949551469935,0.04580779820587974,415,0.009214850341948664,0.5678089366800508,true
intermittent_v2,62,quantity,le_p50,19,45036,299,0.0016597832844835244,0.0066391331379340975,17,0.0003774757971400657,0.28743019525622043,true
intermittent_v2,62,quantity,le_p50,20,45036,358,0.0019872990496491694,0.007949196198596678,143,0.0031752375877076118,0.49334822074827533,true
intermittent_v2,62,quantity,le_p50,21,45036,493,0.0027366995292654765,0.010946798117061906,9,0.00019984012789768185,0.22594140012962008,true
intermittent_v2,62,quantity,le_p50,22,45036,184,0.0010214050981437073,0.004085620392574829,21,0.0004662936317612577,0.5863284399004086,true
intermittent_v2,62,quantity,le_p50,23,45036,23,0.00012767563726796342,0.0005107025490718537,1,0.000022204458655297982,0.33719123705573706,true
intermittent_v2,62,quantity,le_p50,24,45036,18,0.00009992006394884092,0.0003996802557953637,0,0.0,0.4592176543341743,true
intermittent_v2,62,quantity,le_p50,25,45036,2121,0.011773914201971755,0.04709565680788702,229,0.005084821032063238,0.47984961199168885,true
intermittent_v2,62,quantity,le_p50,26,45036,244,0.001354471977973177,0.005417887911892708,2,0.000044408917310595964,0.28937376500679884,true
intermittent_v2,62,quantity,le_p50,27,45036,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,le_p50,28,45036,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,le_p50,29,45036,13,0.00007216449062971845,0.0002886579625188738,1,0.000022204458655297982,0.5015025093005254,true
intermittent_v2,62,quantity,le_p50,30,45036,798,0.004429789501731948,0.01771915800692779,76,0.0016875388578026468,0.20523034420067487,true
intermittent_v2,62,quantity,le_p50,31,45036,25,0.0001387778665956124,0.0005551114663824496,0,0.0,0.10613002896308898,true
intermittent_v2,62,quantity,le_p50,32,45036,288,0.0015987210231814548,0.006394884092725819,0,0.0,0.4237626572656963,true
intermittent_v2,62,quantity,le_p50,33,45036,18205,0.10105804245492495,0.4042321698196998,803,0.017830180300204283,0.2518966841395301,true
intermittent_v2,62,quantity,le_p50,34,45036,4992,0.027711164401811882,0.11084465760724753,47,0.0010436095567990052,0.303992265020124,true
intermittent_v2,62,quantity,le_p50,35,45036,2,0.000011102229327648991,0.000044408917310595964,0,0.0,0.574914962053299,true
intermittent_v2,62,quantity,le_p50,36,45036,156,0.0008659738875566213,0.0034638955502264853,27,0.0005995203836930455,0.43112269416451454,true
intermittent_v2,62,quantity,le_p50,37,45036,130,0.0007216449062971845,0.002886579625188738,23,0.0005107025490718537,0.535432475919907,true
intermittent_v2,62,quantity,le_p50,38,45036,52,0.0002886579625188738,0.0011546318500754952,7,0.0001554312105870859,0.5127053822462375,true
intermittent_v2,62,quantity,le_p50,39,45036,9,0.00004996003197442046,0.00019984012789768185,5,0.00011102229327648992,0.5043772392802768,true
intermittent_v2,62,quantity,le_p50,40,45036,37,0.00020539124256150636,0.0008215649702460254,1,0.000022204458655297982,0.4891372202215968,true
intermittent_v2,62,quantity,le_p50,41,45036,1990,0.011046718181010747,0.04418687272404299,34,0.0007549515942801314,0.21259909093043014,true
intermittent_v2,62,quantity,le_p50,42,45036,491,0.0027255972999378274,0.01090238919975131,32,0.0007105426769695354,0.29534796719456397,true
intermittent_v2,62,quantity,le_p50,43,45036,27,0.00014988009592326138,0.0005995203836930455,3,0.00006661337596589395,0.44779605639201625,true
intermittent_v2,62,quantity,le_p50,44,45036,13,0.00007216449062971845,0.0002886579625188738,0,0.0,0.5066813689011794,true
intermittent_v2,62,quantity,le_p50,45,45036,456,0.0025313082867039704,0.010125233146815881,344,0.007638333777422506,0.4134790406546049,true
intermittent_v2,62,quantity,le_p50,46,45036,2116,0.011746158628652633,0.04698463451461053,120,0.002664535038635758,0.21550879100257053,true
intermittent_v2,62,quantity,le_p50,47,45036,67,0.00037192468247624125,0.001487698729904965,1,0.000022204458655297982,0.46275091671676777,true
intermittent_v2,62,quantity,le_p50,48,45036,1410,0.00782707167599254,0.03130828670397016,663,0.014721556088462564,0.5623791594877311,true
intermittent_v2,62,quantity,le_p50,49,45036,8999,0.049954480859756636,0.19981792343902655,1065,0.023647748467892353,0.2145661556315968,true
intermittent_v2,62,quantity,le_p50,50,45036,38955,0.21624367172928324,0.864974686917133,19942,0.4428013145039524,0.24124446946158065,true
intermittent_v2,62,quantity,le_p50,51,45036,25,0.0001387778665956124,0.0005551114663824496,0,0.0,0.46117075920104983,true
intermittent_v2,62,quantity,le_p50,52,45036,3,0.000016653343991473487,0.00006661337596589395,0,0.0,0.3783106009165446,true
intermittent_v2,62,quantity,le_p50,53,45036,2,0.000011102229327648991,0.000044408917310595964,0,0.0,0.47267483174800873,true
intermittent_v2,62,quantity,le_p50,54,45036,63,0.00034972022382094326,0.001398880895283773,0,0.0,0.20361098245022788,true
intermittent_v2,62,quantity,le_p50,55,45036,1447,0.008032462918554046,0.032129851674216184,445,0.009880984101607603,0.5101110805662731,true
intermittent_v2,62,quantity,le_p50,56,45036,178,0.0009880984101607604,0.0039523936406430414,0,0.0,0.2480393648147583,true
intermittent_v2,62,quantity,le_p50,57,45036,54,0.00029976019184652276,0.001199040767386091,1,0.000022204458655297982,0.23541644436341744,true
intermittent_v2,62,quantity,le_p50,58,45036,30,0.0001665334399147349,0.0006661337596589396,3,0.00006661337596589395,0.5017931093772252,true
intermittent_v2,62,quantity,le_p50,59,45036,81,0.0004496402877697842,0.0017985611510791368,16,0.0003552713384847677,0.5335450271765391,true
intermittent_v2,62,quantity,le_p50,60,45036,7918,0.04395372590816236,0.17581490363264943,216,0.004796163069544364,0.20751039471499794,true
intermittent_v2,62,quantity,le_p50,61,45036,579,0.003214095390354383,0.012856381561417532,307,0.006816768807176481,0.5901397485704208,true
intermittent_v2,62,quantity,le_p50,62,45036,54,0.00029976019184652276,0.001199040767386091,11,0.0002442490452082778,0.5988330107044291,true
intermittent_v2,62,quantity,le_p50,63,45036,671,0.0037247979394262366,0.014899191757704947,115,0.002553512745359268,0.5945679317776741,true
intermittent_v2,62,quantity,p50_p90,0,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,1,29579,57,0.00048176070861083876,0.001927042834443355,1,0.000033807769025322016,0.38251492119672004,true
intermittent_v2,62,quantity,p50_p90,2,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,3,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,4,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,5,29579,4,0.000033807769025322016,0.00013523107610128807,0,0.0,0.38963335007429123,true
intermittent_v2,62,quantity,p50_p90,6,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,7,29579,22,0.0001859427296392711,0.0007437709185570844,0,0.0,0.451360665939071,true
intermittent_v2,62,quantity,p50_p90,8,29579,4,0.000033807769025322016,0.00013523107610128807,0,0.0,0.3943861946463585,true
intermittent_v2,62,quantity,p50_p90,9,29579,256,0.002163697217620609,0.008654788870482436,56,0.001893235065418033,0.342753180739237,true
intermittent_v2,62,quantity,p50_p90,10,29579,306,0.0025862943304371345,0.010345177321748538,60,0.002028466141519321,0.30337949625514693,true
intermittent_v2,62,quantity,p50_p90,11,29579,46,0.0003887893437912032,0.0015551573751648128,0,0.0,0.4376405963431234,true
intermittent_v2,62,quantity,p50_p90,12,29579,51,0.00043104905507285575,0.001724196220291423,1,0.000033807769025322016,0.2852434404924804,true
intermittent_v2,62,quantity,p50_p90,13,29579,123,0.001039588897528652,0.004158355590114608,1,0.000033807769025322016,0.45859663224801783,true
intermittent_v2,62,quantity,p50_p90,14,29579,3523,0.029776192569052368,0.11910477027620947,586,0.019811352648838702,0.46172518353552905,true
intermittent_v2,62,quantity,p50_p90,15,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,16,29579,871,0.007361641705263869,0.029446566821055477,126,0.004259778897190574,0.37538566957864095,true
intermittent_v2,62,quantity,p50_p90,17,29579,6,0.00005071165353798303,0.00020284661415193213,0,0.0,0.46388881901899975,true
intermittent_v2,62,quantity,p50_p90,18,29579,20046,0.1694276344704013,0.6777105378816052,1900,0.06423476114811183,0.4422089724656435,true
intermittent_v2,62,quantity,p50_p90,19,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,20,29579,240,0.002028466141519321,0.008113864566077284,46,0.0015551573751648128,0.43184594592700404,true
intermittent_v2,62,quantity,p50_p90,21,29579,20,0.0001690388451266101,0.0006761553805064404,0,0.0,0.3969358205795288,true
intermittent_v2,62,quantity,p50_p90,22,29579,1556,0.013151222150850265,0.05260488860340106,5,0.0001690388451266101,0.4689316249100592,true
intermittent_v2,62,quantity,p50_p90,23,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,24,29579,609,0.005147232834105278,0.02058893133642111,114,0.00385408566888671,0.4533228536544762,true
intermittent_v2,62,quantity,p50_p90,25,29579,59,0.0004986645931234998,0.001994658372493999,3,0.00010142330707596606,0.318564660720906,true
intermittent_v2,62,quantity,p50_p90,26,29579,121,0.001022685013015991,0.004090740052063964,2,0.00006761553805064403,0.320626924907373,true
intermittent_v2,62,quantity,p50_p90,27,29579,57,0.00048176070861083876,0.001927042834443355,0,0.0,0.29489380487224515,true
intermittent_v2,62,quantity,p50_p90,28,29579,1,8.451942256330504e-6,0.000033807769025322016,0,0.0,0.6558236479759216,true
intermittent_v2,62,quantity,p50_p90,29,29579,145,0.0012255316271679233,0.004902126508671693,0,0.0,0.4536649895125422,true
intermittent_v2,62,quantity,p50_p90,30,29579,3,0.000025355826768991516,0.00010142330707596606,0,0.0,0.3034408589204152,true
intermittent_v2,62,quantity,p50_p90,31,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,32,29579,1001,0.008460394198586836,0.03384157679434734,13,0.00043950099732918625,0.4708742728004684,true
intermittent_v2,62,quantity,p50_p90,33,29579,1091,0.009221069001656581,0.036884276006626325,330,0.011156563778356266,0.35660903635891505,true
intermittent_v2,62,quantity,p50_p90,34,29579,41,0.0003465296325095507,0.0013861185300382028,0,0.0,0.35458971560001373,true
intermittent_v2,62,quantity,p50_p90,35,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,36,29579,423,0.0035751715744278033,0.014300686297711213,97,0.003279353595456236,0.39489246876668144,true
intermittent_v2,62,quantity,p50_p90,37,29579,27,0.00022820244092092363,0.0009128097636836945,0,0.0,0.5889950924449496,true
intermittent_v2,62,quantity,p50_p90,38,29579,271,0.0022904763514655668,0.009161905405862267,56,0.001893235065418033,0.38756368845371303,true
intermittent_v2,62,quantity,p50_p90,39,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,40,29579,190,0.001605869028702796,0.006423476114811184,0,0.0,0.4572999091524827,true
intermittent_v2,62,quantity,p50_p90,41,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,42,29579,43,0.0003634335170222117,0.0014537340680888468,1,0.000033807769025322016,0.40894664512124174,true
intermittent_v2,62,quantity,p50_p90,43,29579,16,0.00013523107610128807,0.0005409243044051523,1,0.000033807769025322016,0.4341931100934744,true
intermittent_v2,62,quantity,p50_p90,44,29579,0,0.0,0.0,0,0.0,0.0,false
intermittent_v2,62,quantity,p50_p90,45,29579,20,0.0001690388451266101,0.0006761553805064404,0,0.0,0.38126291185617445,true
intermittent_v2,62,quantity,p50_p90,46,29579,0,0.0,0.0,0,0.0,0.0,false
