dataset_name,model_name,candidate_name,reproducibility_mode,source_revision,value_head_mode,time_head_mode,evaluation_scope,qty_mark_gradient_mode,value_encoder_gradient_mode,marker_loss_mode,lambda_ordinal,qty_decoder_mode,magnitude_norm_mode,lambda_magnitude,magnitude_domain,magnitude_encoder_gradient_mode,magnitude_aux_loss_mode,lambda_log_qty,log_qty_huber_delta,log_qty_floor,magnitude_sigma_floor,magnitude_revin_eps,magnitude_shrinkage_k,magnitude_center_mode,magnitude_revin_affine,magnitude_stat_context_mode,selection,scale_order,scale_label,total_count,mean_share,mean_true_qty,mean_pred_qty,mean_qty_mae,std_qty_mae,mean_qty_median_ae,mean_qty_rmse,mean_qty_wape,mean_log_abs_error,mean_dt_mae,mean_mark_acc
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,0,1-1,127830,0.4938285912962856,1.0,1.005559057782982,0.01866051457087348,0.006515159741250875,0.007464547952016194,0.10595057513747275,0.01866051457087348,0.02195383559734382,0.7245247594461394,0.9886176953766722
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,1,2-3,8817,0.034061540244538446,2.1745491663831236,2.0229710544995796,0.3819721256698274,0.061331571220461026,0.07946999867757161,0.6188189542108472,0.17565577802278562,0.3035507911157754,0.8077577407281388,0.7355109447657934
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,2,4-7,9603,0.03709798922176508,5.524211172832619,5.622463426701192,0.5527773050917792,0.02424201031830972,0.38413047790527344,0.8257402438633665,0.1000644775873647,0.14074234660560855,3.792564823492659,0.9402270123919608
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,3,8-15,18108,0.06995422147534335,11.43571900973816,11.652597382470475,0.7081167461699883,0.05658727302635167,0.45532671610514325,1.132855035563291,0.061921488764019726,0.08952010854970073,3.8278661365142477,0.9604594654296443
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,4,16-31,59487,0.22980819377643855,25.497855832136803,25.328203404895802,1.3181699086404304,0.0848650113302527,0.6637973785400391,2.5413408623118454,0.05169728456065097,0.07244464195503868,2.9774068283826716,0.963958511943786
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,5,32-63,24639,0.0951845627861158,38.756361861155206,38.63393975024129,2.0256283124249217,0.07596653599497805,0.9299697875976562,3.8487575558306326,0.0522656982015428,0.08742031524105792,1.8099354681602338,0.9089654612606032
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,6,64-127,4497,0.017372660369705046,89.76050665857316,89.9742338991918,2.3079122883069507,0.41003923500987577,1.7319539388020833,3.1591684506133277,0.025711890164409168,0.036182842759362906,2.81187458305537,0.9579719813208806
intermittent,titantpp,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,mark_residual,coupled,none,0.25,1.0,1.0,0.0014535461338152059,0.00001,8.0,mean,false,none,best_val_nll,7,>=128,5874,0.022692240829808193,223.00970348323085,224.36972290730046,4.292158941854049,0.4220350252795467,2.884984334309896,6.138465304968187,0.0192465120342927,0.027313524174130122,3.0,0.9887640449438203
