dataset,candidate,role,scope,count,status,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
yellow_trip_hourly,calibration,baseline,overall,8268,evaluated,51.767734241488476,181.53760165479264,1.3664302460355464,0.19117224914399536,1.5576024951795417
yellow_trip_hourly,calibration,candidate,overall,8268,evaluated,47.06353099202268,163.50846098217374,1.3664302460355464,0.18776244000789902,1.5541926860434454
yellow_trip_hourly,calibration,baseline,le_p50,4364,evaluated,1.3940361192147739,2.985568659601118,1.710627386990105,0.19956998970991105,1.910197376700016
yellow_trip_hourly,calibration,candidate,le_p50,4364,evaluated,1.4075915887746977,3.1305107309845397,1.710627386990105,0.19864655743134152,1.9092739444214466
yellow_trip_hourly,calibration,baseline,p50_p90,3138,evaluated,29.040303251255537,57.79490369416977,0.9826166949658124,0.2009468643817905,1.1835635593476028
yellow_trip_hourly,calibration,candidate,p50_p90,3138,evaluated,29.312685942976547,59.646740378528136,0.9826166949658124,0.1979514023234602,1.1805680972892727
yellow_trip_hourly,calibration,baseline,p90_p95,386,evaluated,221.5866925333448,275.9644557378366,0.9778770704034696,0.10499748411052855,1.0828745545139982
yellow_trip_hourly,calibration,candidate,p90_p95,386,evaluated,205.867689063512,263.38946782285717,0.9778770704034696,0.08959522246653326,1.067472292870003
yellow_trip_hourly,calibration,baseline,p95_p99,301,evaluated,508.75349583419853,603.4106053930429,0.9777745459958961,0.09922393239747428,1.0769984783933704
yellow_trip_hourly,calibration,candidate,p95_p99,301,evaluated,438.7768291080513,540.4784388197035,0.9777745459958961,0.07756821312079978,1.055342759116696
yellow_trip_hourly,calibration,baseline,gt_p99,79,evaluated,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,calibration,candidate,gt_p99,79,evaluated,1005.8048420193829,1097.365169460297,0.9777908996690677,0.08130365623385186,1.0590945559029197
yellow_trip_hourly,calibration,baseline,body_le_p95,7888,evaluated,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,calibration,candidate,body_le_p95,7888,evaluated,22.51405504070842,69.3943886525651,1.3851533538036607,0.19303357416623687,1.5781869279698975
yellow_trip_hourly,calibration,baseline,tail_gt_p95,380,evaluated,645.4503109580592,782.3083565444399,0.9777779458384764,0.10154850403099844,1.0793264498694748
yellow_trip_hourly,calibration,candidate,tail_gt_p95,380,evaluated,556.6589686343544,694.0722977053418,0.9777779458384764,0.0783447920837764,1.0561227379222529
yellow_trip_hourly,calibration,baseline,history_le_64,1241,evaluated,0.5179498015057167,0.8330240860310216,2.6233404090959733,0.06926174169122291,2.6926021507871964
yellow_trip_hourly,calibration,candidate,history_le_64,1241,evaluated,0.505983087634195,0.8321901781676799,2.6233404090959733,0.06746498460470714,2.6908053937006806
yellow_trip_hourly,calibration,baseline,history_65_128,1475,evaluated,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,calibration,candidate,history_65_128,1475,evaluated,1.3145139194747149,3.2543888113582256,1.5188271996934535,0.15193868912514827,1.6707658888186017
yellow_trip_hourly,calibration,baseline,history_gt_128,5552,evaluated,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671783,1.2725678495421988
yellow_trip_hourly,calibration,candidate,history_gt_128,5552,evaluated,69.62435900561661,199.52602237396732,1.044994543765481,0.2241689916536521,1.269163535419133
yellow_trip_hourly,shrinkage,baseline,overall,8268,evaluated,51.767734241488476,181.53760165479264,1.3664302460355464,0.19117224914399536,1.5576024951795417
yellow_trip_hourly,shrinkage,candidate,overall,8268,evaluated,51.767734241488476,181.53760165479264,1.3664302460355464,0.19117224914399536,1.5576024951795417
yellow_trip_hourly,shrinkage,baseline,le_p50,4364,evaluated,1.3940361192147739,2.985568659601118,1.710627386990105,0.19956998970991105,1.910197376700016
yellow_trip_hourly,shrinkage,candidate,le_p50,4364,evaluated,1.3940361192147739,2.985568659601118,1.710627386990105,0.19956998970991105,1.910197376700016
yellow_trip_hourly,shrinkage,baseline,p50_p90,3138,evaluated,29.040303251255537,57.79490369416977,0.9826166949658124,0.2009468643817905,1.1835635593476028
yellow_trip_hourly,shrinkage,candidate,p50_p90,3138,evaluated,29.040303251255537,57.79490369416977,0.9826166949658124,0.2009468643817905,1.1835635593476028
yellow_trip_hourly,shrinkage,baseline,p90_p95,386,evaluated,221.5866925333448,275.9644557378366,0.9778770704034696,0.10499748411052855,1.0828745545139982
yellow_trip_hourly,shrinkage,candidate,p90_p95,386,evaluated,221.5866925333448,275.9644557378366,0.9778770704034696,0.10499748411052855,1.0828745545139982
yellow_trip_hourly,shrinkage,baseline,p95_p99,301,evaluated,508.75349583419853,603.4106053930429,0.9777745459958961,0.09922393239747428,1.0769984783933704
yellow_trip_hourly,shrinkage,candidate,p95_p99,301,evaluated,508.75349583419853,603.4106053930429,0.9777745459958961,0.09922393239747428,1.0769984783933704
yellow_trip_hourly,shrinkage,baseline,gt_p99,79,evaluated,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,shrinkage,candidate,gt_p99,79,evaluated,1166.282479974288,1247.6154806872075,0.9777908996690677,0.11040541620429935,1.0881963158733672
yellow_trip_hourly,shrinkage,baseline,body_le_p95,7888,evaluated,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,shrinkage,candidate,body_le_p95,7888,evaluated,23.167407269833294,71.13696448202782,1.3851533538036607,0.19548982306429638,1.580643176867957
yellow_trip_hourly,shrinkage,baseline,tail_gt_p95,380,evaluated,645.4503109580592,782.3083565444399,0.9777779458384764,0.10154850403099844,1.0793264498694748
yellow_trip_hourly,shrinkage,candidate,tail_gt_p95,380,evaluated,645.4503109580592,782.3083565444399,0.9777779458384764,0.10154850403099844,1.0793264498694748
yellow_trip_hourly,shrinkage,baseline,history_le_64,1241,evaluated,0.5179498015057167,0.8330240860310216,2.6233404090959733,0.06926174169122291,2.6926021507871964
yellow_trip_hourly,shrinkage,candidate,history_le_64,1241,evaluated,0.5179498015057167,0.8330240860310216,2.6233404090959733,0.06926174169122291,2.6926021507871964
yellow_trip_hourly,shrinkage,baseline,history_65_128,1475,evaluated,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,shrinkage,candidate,history_65_128,1475,evaluated,1.3479892139919734,3.363331826930227,1.5188271996934535,0.15672633269288264,1.6755535323863362
yellow_trip_hourly,shrinkage,baseline,history_gt_128,5552,evaluated,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671783,1.2725678495421988
yellow_trip_hourly,shrinkage,candidate,history_gt_128,5552,evaluated,76.61825772946008,221.5277390919997,1.044994543765481,0.22757330577671783,1.2725678495421988
