dataset,model,model_label,comparison_role,quantity_objective,n_seeds,time_nll_mean,time_nll_std,quantity_mae_mean,quantity_mae_std,quantity_rmse_mean,quantity_rmse_std,body_le_p95_mae_mean,body_le_p95_mae_std,body_le_p95_rmse_mean,body_le_p95_rmse_std,tail_gt_p95_mae_mean,tail_gt_p95_mae_std,tail_gt_p95_rmse_mean,tail_gt_p95_rmse_std,extreme_tail_gt_p99_mae_mean,extreme_tail_gt_p99_mae_std,extreme_tail_gt_p99_rmse_mean,extreme_tail_gt_p99_rmse_std
Intermittent v2,rmtpp,Adapted RMTPP,T0 backbone control,Direct log-MSE,3,-3.599494376205306,4.011258911285863e-07,2.9025231278195256,0.1702520597350941,10.578742459963108,0.6046644746907728,1.1621260014365804,0.07582749413719823,2.1202498304946067,0.1584032186405265,34.1955985157244,1.8800038776591987,45.202210140334564,2.5546107652394423,77.6442255437496,4.629853852287965,81.10767561612751,4.725309706820909
Intermittent v2,thp,Adapted THP,T0 backbone control,Direct log-MSE,3,-3.5994848127120664,4.213802435685172e-06,0.6663796510258636,0.08187169090307003,2.1507372556199993,0.5551545510127159,0.427013234167344,0.009889427733919497,1.0067421126859968,0.008327751944664636,4.970288922384978,1.7269816749130038,8.28855844545883,2.675517045326606,11.265410605766883,6.192717802120455,14.73981099109144,5.672728518888468
Intermittent v2,nhp,Adapted NHP,T0 backbone control,Direct log-MSE,3,-3.5994923698059598,9.782667663420393e-07,5.2826904767350005,0.1646519716771066,15.424366991538955,0.7388889557644533,2.6941218035107157,0.061494839017956424,4.524479096315545,0.10640385300505867,51.826248501521576,2.576251171256129,64.39824189957606,3.290106055093215,108.09185923410026,5.600172657569674,111.62459334943875,5.757008214440918
Intermittent v2,sahp,Adapted SAHP,T0 backbone control,Direct log-MSE,3,-3.5994940298460323,1.0682621905579796e-06,1.0814587297670022,0.008460897066512481,3.7723801667799792,0.17503502443698218,0.6107638096716729,0.02453938896426859,1.3182506720399063,0.08697703508940989,9.54475219075955,0.45443650141162373,15.446908477681477,0.9095226684679298,17.351495108129406,1.678338676536209,23.787449415266106,1.5986818116015864
Intermittent v2,titantpp,TitanTPP-T0,T0 backbone control,Direct log-MSE,3,-3.5930775249585314,0.0006612916640627442,0.7469174141165063,0.068508115940627,1.9195184940745054,0.2937663783820643,0.534929280300911,0.0637229909387169,1.206605931139266,0.057891580243450445,4.558553593164666,1.1824822777518775,6.5473321970479095,1.7062846350280776,7.745800627904297,3.184965387049108,9.73295922086985,3.5619397760248113
Intermittent v2,titantpp_t1,TitanTPP-T1,Tail-aware objective effect,Log-MSE + tail-aware auxiliary,3,-3.5931698522164144,0.0009191050155677906,0.6988841214730965,0.059655271087854275,1.7997154304789869,0.1821256599284717,0.5031527045543466,0.031397274244480945,1.1685877759806365,0.05128556297476283,4.218217664702684,1.007285949852037,6.044746857057303,1.0763355817072338,7.2108829017971265,2.243408357033429,9.113152729049544,1.8633624736641223
