status,backbone,backbone_label,variant,seed,epochs,completed_epochs,stopped_early,best_epoch,best_val_nll,best_val_nll_marker,best_val_nll_time,best_val_qty_mae,best_val_qty_rmse,mark_acc,preclamp_negative_share,parameter_count,source_revision,source_revision_history,evaluation_scope,held_out_test_evaluated,checkpoint_path,checkpoint_state_sha256,elapsed_seconds,encoder_config,interface_meta
success,rmtpp,Adapted RMTPP,log_regression,42,300,226,True,186,-3.5139461985827825,0.08553926646436288,-3.599485465047146,0.7252638023926277,2.2118021765412452,0.9650808367618937,0.0,21726,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/rmtpp/log_regression/seed_42/best_val_nll_model.pt,d40bd9304172d085b6a1d8e21c206fc444dae4b1bb9faac8ca7a940ae00adfe4,4876.812001466751,"{'candidate_name': 'gru_h64', 'rnn_type': 'gru', 'hidden_dim': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,rmtpp,Adapted RMTPP,log_regression,52,300,251,True,211,-3.512479524832593,0.08699986830662369,-3.599479393139218,0.6320748416899584,2.068227243655852,0.9652430897606769,0.0,21726,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/rmtpp/log_regression/seed_52/best_val_nll_model.pt,35b013b44f09b5ee995207274734dc6d65a731522f5b04b4bb9f154522fd44c6,5435.550635099411,"{'candidate_name': 'gru_h64', 'rnn_type': 'gru', 'hidden_dim': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,rmtpp,Adapted RMTPP,log_regression,62,300,288,True,248,-3.5143402095435046,0.08513605530963556,-3.599476264853145,0.6784070173144071,2.031008120415447,0.9654864692588515,0.0,21726,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/rmtpp/log_regression/seed_62/best_val_nll_model.pt,defae1287c2339545eb0ff81a825f793b445e628e910586afa5cb079aa043f6d,6249.95522236824,"{'candidate_name': 'gru_h64', 'rnn_type': 'gru', 'hidden_dim': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,thp,Adapted THP,log_regression,42,300,234,True,194,-3.4702820113386057,0.12912343549564403,-3.599405446834247,1.509272514741045,5.2385990852495805,0.9500724343744568,0.0,101582,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_42/best_val_nll_model.pt,f5740733c92f30173419f69f76f10cf5c880c754fc8c4dbe9b383f56fe80d1e3,12605.48822760582,"{'candidate_name': 'small', 'd_model': 64, 'd_inner': 256, 'n_layers': 2, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,thp,Adapted THP,log_regression,52,300,206,True,166,-3.4641513374225394,0.1308337847530198,-3.5949851221755598,2.051010945133147,6.007124714551831,0.9507678043692415,0.0,101582,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_52/best_val_nll_model.pt,6aafc3f0fe11e5e76c44e77cd4285a35dc6cdd0340c19dd20a30092bd9c2238d,11127.759805679321,"{'candidate_name': 'small', 'd_model': 64, 'd_inner': 256, 'n_layers': 2, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
success,thp,Adapted THP,log_regression,62,300,186,True,146,-3.454821078940457,0.1352648038262479,-3.5900858827667097,2.112739842000328,8.544397616505051,0.9484035463869734,0.0,101582,8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d,['8099d07e8fc6d8bcbbd7990f6034fa367f3aee5d'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/intermittent_log_backbone_control_e300_20260811/runs/thp/log_regression/seed_62/best_val_nll_model.pt,9ad297adf7fc2d981da09c088c71c60795cf5f4c0f5a75ae1ee13c84bc409a0a,10030.644449949265,"{'candidate_name': 'small', 'd_model': 64, 'd_inner': 256, 'n_layers': 2, 'n_heads': 4, 'dropout': 0.1, 'normalize_before': False, 'add_temporal_encoding_each_layer': True, 'use_rnn': False, 'd_rnn': 64}","{'mode': 'log_regression', 'target': 'log1p_demand_qty', 'loss': 'mse_on_log1p_quantity', 'output_activation': 'softplus', 'inverse_transform': 'expm1', 'train_min': 1.0, 'train_max': 477.0, 'train_target_mean': 1.8211239020755066, 'history_quantity_input': 'log2_within_mark_residual', 'support': 'nonnegative', 'fitted_on': 'train'}"
