variant,variant_label,stratum_order,stratum,stratum_label,count,share,n_seeds,qty_mae_mean,qty_mae_std,qty_rmse_mean,qty_rmse_std,qty_bias_mean,qty_bias_std
minmax_sigmoid,Min-max + sigmoid regression,-1,all,All validation,8268,1.0,3,44.67432492879144,1.3463880360294507,120.79223117108769,7.65957153938612,13.489080620771299,5.532341172042842
minmax_sigmoid,Min-max + sigmoid regression,0,le_p50,<= 7,4364,0.5278180938558297,3,14.526720457127288,1.0734798906572947,21.50391662340762,3.547845411095732,14.52613746498908,1.073099200970118
minmax_sigmoid,Min-max + sigmoid regression,1,p50_p90,"(7, 686]",3138,0.3795355587808418,3,32.501749389967344,0.36718408081495474,65.63289658743295,6.9660822310425194,0.27969565780547273,3.6948344190595477
minmax_sigmoid,Min-max + sigmoid regression,2,p90_p95,"(686, 1562]",386,0.04668601838413159,3,188.02447094694938,13.668664698679882,252.17990142397028,18.45515014622011,32.66181815349994,32.57934080907756
minmax_sigmoid,Min-max + sigmoid regression,3,p95_p99,"(1562, 3449]",301,0.03640541848089018,3,323.89508171546237,29.711498932573207,421.51163952360747,42.07023674382701,187.5448740201931,44.72297302024663
minmax_sigmoid,Min-max + sigmoid regression,4,gt_p99,> 3449,79,0.009554910498306726,3,429.2703223892405,35.42715642600515,581.2855252093826,48.326841083438254,-275.95568590123946,105.59557985207282
