status,variant,variant_label,seed,epochs,completed_epochs,stopped_early,best_epoch,best_val_nll,best_val_qty_mae,best_val_qty_rmse,mark_acc,preclamp_negative_share,source_revision,source_revision_history,evaluation_scope,held_out_test_evaluated,checkpoint_path,checkpoint_state_sha256,elapsed_seconds,interface_meta
success,minmax_sigmoid,Min-max + sigmoid regression,42,300,69,True,9,1.5472324886469664,46.1249531982426,129.63376480474767,0.9229559748427673,0.0,19ee084161887a1247819c8d535aedb5b5e4aa38,['19ee084161887a1247819c8d535aedb5b5e4aa38'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/taxi_positive_regression_control_e300_20260811/minmax_sigmoid/runs/minmax_sigmoid/seed_42/best_val_nll_model.pt,378f91447f3e22a9cbf5aec545b780bd8f68b88674afa766101bcef64261c105,322.47228622436523,"{'mode': 'minmax_sigmoid', 'target': 'train_minmax_scaled_demand_qty', 'loss': 'mse_on_minmax_scaled_quantity', 'output_activation': 'sigmoid', 'inverse_transform': 'train_min_plus_range_times_sigmoid', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 228.96918803862528, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'closed_train_quantity_range', 'fitted_on': 'train'}"
success,minmax_sigmoid,Min-max + sigmoid regression,52,300,74,True,14,1.5488719011079763,44.433282372279045,116.57020644999588,0.9245283018867925,0.0,19ee084161887a1247819c8d535aedb5b5e4aa38,['19ee084161887a1247819c8d535aedb5b5e4aa38'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/taxi_positive_regression_control_e300_20260811/minmax_sigmoid/runs/minmax_sigmoid/seed_52/best_val_nll_model.pt,f1409e34b360888ade8bc62c3ca18908731b8480c0e1d98701b20e56647a53af,339.03063201904297,"{'mode': 'minmax_sigmoid', 'target': 'train_minmax_scaled_demand_qty', 'loss': 'mse_on_minmax_scaled_quantity', 'output_activation': 'sigmoid', 'inverse_transform': 'train_min_plus_range_times_sigmoid', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 228.96918803862528, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'closed_train_quantity_range', 'fitted_on': 'train'}"
success,minmax_sigmoid,Min-max + sigmoid regression,62,300,71,True,11,1.5446869309074243,43.464739215852674,116.17272225851953,0.926463473633285,0.0,19ee084161887a1247819c8d535aedb5b5e4aa38,['19ee084161887a1247819c8d535aedb5b5e4aa38'],validation_only,False,/home/leekwanhyeong/workspace/paper_research/search_artifacts/taxi_positive_regression_control_e300_20260811/minmax_sigmoid/runs/minmax_sigmoid/seed_62/best_val_nll_model.pt,9772a7ad712f2cd227ef38eb634f19e54a3ffe19ada003a901662ab622602bc1,320.5175757408142,"{'mode': 'minmax_sigmoid', 'target': 'train_minmax_scaled_demand_qty', 'loss': 'mse_on_minmax_scaled_quantity', 'output_activation': 'sigmoid', 'inverse_transform': 'train_min_plus_range_times_sigmoid', 'train_min': 1.0, 'train_max': 6322.0, 'train_target_mean': 228.96918803862528, 'history_quantity_input': 'log10_within_mark_residual', 'support': 'closed_train_quantity_range', 'fitted_on': 'train'}"
