dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
intermittent_v2,smooth_shrinkage,overall,candidate,86285,0.7620852018574226,1.7224035439438634,-3.592856040674848,0.007150350768383675,-3.5857056899064643
intermittent_v2,smooth_shrinkage,p50_p90,baseline,29579,0.9939213998782239,1.541711023257679,-3.5993647554179566,0.006144632164180698,-3.593220123253776
intermittent_v2,smooth_shrinkage,p50_p90,candidate,29579,0.9939213998782239,1.541711023257679,-3.5993647554179566,0.006144632164180698,-3.593220123253776
intermittent_v2,smooth_shrinkage,p90_p95,baseline,7124,2.2473192190869615,2.901288922258527,-3.599318403464097,0.007232506613032639,-3.5920858968510645
intermittent_v2,smooth_shrinkage,p90_p95,candidate,7124,2.2473192190869615,2.901288922258527,-3.599318403464097,0.007232506613032639,-3.5920858968510645
intermittent_v2,smooth_shrinkage,p95_p99,baseline,3405,2.794168329448952,3.988578781518075,-3.5976394310921824,0.005110354850623253,-3.592529076241559
intermittent_v2,smooth_shrinkage,p95_p99,candidate,3405,2.794168329448952,3.988578781518075,-3.5976394310921824,0.005110354850623253,-3.592529076241559
intermittent_v2,smooth_shrinkage,tail_gt_p95,baseline,4546,3.615863346078036,5.211711447178472,-3.5980364018162074,0.004020909123377631,-3.59401549269283
intermittent_v2,smooth_shrinkage,tail_gt_p95,candidate,4546,3.615863346078036,5.211711447178472,-3.5980364018162074,0.004020909123377631,-3.59401549269283
raf_spare_parts,constant_shrinkage,body_le_p95,baseline,6416,4.225942206269414,8.991121199800435,3.2864556216874026,0.44920991997164683,3.735665541659049
raf_spare_parts,constant_shrinkage,body_le_p95,candidate,6416,4.2259469361618125,8.990662731460615,3.2864556216874026,0.44917648219196304,3.7356321038793654
raf_spare_parts,constant_shrinkage,gt_p99,baseline,50,313.51081294059753,356.99821185852517,3.089729652404785,5.247188349962235,8.33691800236702
raf_spare_parts,constant_shrinkage,gt_p99,candidate,50,313.51967460155487,357.00630742370134,3.089729652404785,5.247621929049492,8.337351581454277
raf_spare_parts,constant_shrinkage,history_le_64,baseline,6690,9.08649151632604,36.12338843297692,3.2851159643699237,0.5575681267867904,3.842684091156714
raf_spare_parts,constant_shrinkage,history_le_64,candidate,6690,9.086723302805904,36.12421026858683,3.2851159643699237,0.5575488050339141,3.8426647694038376
